id,metodo,caminho,rota,statusCode,duracaoMs,iniciadoEm,finalizadoEm,ip,userAgent,createdAt
cmpjx903v00dvw2rwnji1vzmh,POST,/api/v1/pecas,/api/v1/pecas/,201,21.72,"2026-05-24 15:17:53.203","2026-05-24 15:17:53.225",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.227"
cmpjx903x00dww2rwi6owdqbu,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,17.45,"2026-05-24 15:17:53.209","2026-05-24 15:17:53.227",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.229"
cmpjx903z00dxw2rwyjpbqmq0,GET,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,8.74,"2026-05-24 15:17:53.220","2026-05-24 15:17:53.229",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.232"
cmpjx904900dyw2rwt7317eoy,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,5.13,"2026-05-24 15:17:53.234","2026-05-24 15:17:53.239",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.242"
cmpjx904e00dzw2rwb59m10ma,DELETE,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,7.62,"2026-05-24 15:17:53.236","2026-05-24 15:17:53.244",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.246"
cmpjx904j00e0w2rwrjajnqwu,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,15.36,"2026-05-24 15:17:53.233","2026-05-24 15:17:53.248",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.251"
cmpjx904m00e1w2rwow3vnnzr,POST,/api/v1/pecas,/api/v1/pecas/,201,19.44,"2026-05-24 15:17:53.231","2026-05-24 15:17:53.251",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.254"
cmpjx904z00e2w2rw77dxizg0,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,19.55,"2026-05-24 15:17:53.245","2026-05-24 15:17:53.265",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.267"
cmpjx905a00e3w2rwueeok1us,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,30.15,"2026-05-24 15:17:53.246","2026-05-24 15:17:53.276",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.279"
cmpjx905c00e4w2rwrz1crbfx,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,17.11,"2026-05-24 15:17:53.261","2026-05-24 15:17:53.278",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.281"
cmpjx905t00e5w2rwxwascedd,GET,/api/v1/etapas,/api/v1/etapas/,200,13.17,"2026-05-24 15:17:53.281","2026-05-24 15:17:53.295",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.298"
cmpjx905v00e6w2rwwnp2ghja,PATCH,/api/v1/pecas/23,/api/v1/pecas/:id,200,33.55,"2026-05-24 15:17:53.263","2026-05-24 15:17:53.297",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.299"
cmpjx905y00e7w2rw942imdl9,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,14.57,"2026-05-24 15:17:53.285","2026-05-24 15:17:53.300",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.302"
cmpjx906600e8w2rwncosckf0,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,27.2,"2026-05-24 15:17:53.280","2026-05-24 15:17:53.307",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.310"
cmpjx906a00e9w2rw35t4sig5,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,8.15,"2026-05-24 15:17:53.304","2026-05-24 15:17:53.312",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.315"
cmpjx906g00eaw2rwh18fznu7,GET,/api/v1/pecas/23,/api/v1/pecas/:id,200,9.09,"2026-05-24 15:17:53.309","2026-05-24 15:17:53.318",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.320"
cmpjx906p00ebw2rwrk5wmgpa,GET,/api/v1/etapas,/api/v1/etapas/,200,13.01,"2026-05-24 15:17:53.314","2026-05-24 15:17:53.327",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.330"
cmpjx907100ecw2rwx9uy9wso,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,28.97,"2026-05-24 15:17:53.310","2026-05-24 15:17:53.339",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.341"
cmpjx907a00edw2rwgiv2fn50,GET,/api/v1/pecas,/api/v1/pecas/,200,23.63,"2026-05-24 15:17:53.323","2026-05-24 15:17:53.347",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.351"
cmpjx907d00eew2rw78m9nweb,DELETE,/api/v1/pecas/23,/api/v1/pecas/:id,204,26.4,"2026-05-24 15:17:53.325","2026-05-24 15:17:53.351",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.354"
cmpjx907o00efw2rwyeha3hft,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,37.45,"2026-05-24 15:17:53.324","2026-05-24 15:17:53.361",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.364"
cmpjx907r00egw2rwh6y3dnso,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,15.38,"2026-05-24 15:17:53.350","2026-05-24 15:17:53.365",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.367"
cmpjx907v00ehw2rw79pc28o7,GET,/api/v1/etapas,/api/v1/etapas/,200,14.79,"2026-05-24 15:17:53.353","2026-05-24 15:17:53.368",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.371"
cmpjx907x00eiw2rw4rbbt858,GET,/api/v1/relatorios,/api/v1/relatorios/,200,12.93,"2026-05-24 15:17:53.358","2026-05-24 15:17:53.371",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.373"
cmpjx908b00ejw2rw0h244xlz,GET,/api/v1/etapas,/api/v1/etapas/,200,11.94,"2026-05-24 15:17:53.372","2026-05-24 15:17:53.384",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.387"
cmpjx908l00ekw2rw4rtx3d99,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,32.03,"2026-05-24 15:17:53.364","2026-05-24 15:17:53.396",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.398"
cmpjx908n00elw2rwi0jk0sxd,GET,/api/v1/pecas,/api/v1/pecas/,200,18.64,"2026-05-24 15:17:53.379","2026-05-24 15:17:53.397",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.399"
cmpjx908o00emw2rw1rx09ds0,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,19.41,"2026-05-24 15:17:53.379","2026-05-24 15:17:53.399",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.401"
cmpjx908v00enw2rwtzjq972r,GET,/api/v1/testes,/api/v1/testes/,200,24.8,"2026-05-24 15:17:53.380","2026-05-24 15:17:53.405",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.408"
cmpjx909200eow2rw823e73rb,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,5.37,"2026-05-24 15:17:53.407","2026-05-24 15:17:53.412",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.414"
cmpjx909400epw2rwrlbk7cxu,GET,/api/v1/relatorios,/api/v1/relatorios/,200,5.9,"2026-05-24 15:17:53.408","2026-05-24 15:17:53.414",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.416"
cmpjx909600eqw2rw3487jue3,GET,/api/v1/etapas,/api/v1/etapas/,200,8.61,"2026-05-24 15:17:53.408","2026-05-24 15:17:53.416",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.418"
cmpjx909800erw2rwg8s11d3z,GET,/api/v1/pecas,/api/v1/pecas/,200,9.59,"2026-05-24 15:17:53.409","2026-05-24 15:17:53.418",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.421"
cmpjx909d00esw2rwat0vgyin,GET,/api/v1/pecas,/api/v1/pecas/,200,3.64,"2026-05-24 15:17:53.420","2026-05-24 15:17:53.423",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.426"
cmpjx909f00etw2rwn1o1u6yb,GET,/api/v1/testes,/api/v1/testes/,200,5.37,"2026-05-24 15:17:53.420","2026-05-24 15:17:53.426",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.428"
cmpjx909h00euw2rwwiutb0ll,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,6.33,"2026-05-24 15:17:53.421","2026-05-24 15:17:53.427",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.429"
cmpjx909j00evw2rwjesmek6c,GET,/api/v1/relatorios,/api/v1/relatorios/,200,7.62,"2026-05-24 15:17:53.421","2026-05-24 15:17:53.429",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.431"
cmpjx909n00eww2rwvv8twxhb,POST,/api/v1/pecas,/api/v1/pecas/,201,22.58,"2026-05-24 15:17:53.410","2026-05-24 15:17:53.433",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.435"
cmpjx909q00exw2rwpi3zgll0,GET,/api/v1/relatorios,/api/v1/relatorios/,200,5.73,"2026-05-24 15:17:53.430","2026-05-24 15:17:53.436",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.438"
cmpjx909s00eyw2rwxc30ltbx,GET,/api/v1/pecas,/api/v1/pecas/,200,6.51,"2026-05-24 15:17:53.432","2026-05-24 15:17:53.438",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.440"
cmpjx909v00ezw2rw3c1gxl3f,GET,/api/v1/testes,/api/v1/testes/,200,7.05,"2026-05-24 15:17:53.434","2026-05-24 15:17:53.441",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.443"
cmpjx90a200f0w2rwr3jvsefx,GET,/api/v1/testes,/api/v1/testes/,200,5.53,"2026-05-24 15:17:53.442","2026-05-24 15:17:53.448",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.450"
cmpjx90a300f1w2rwk0s97lbp,GET,/api/v1/relatorios,/api/v1/relatorios/,200,6.3,"2026-05-24 15:17:53.443","2026-05-24 15:17:53.450",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.452"
cmpjx90a500f2w2rwg51mqlb9,POST,/api/v1/pecas,/api/v1/pecas/,201,20.38,"2026-05-24 15:17:53.431","2026-05-24 15:17:53.451",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.454"
cmpjx90a900f3w2rwm5fpxl3i,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,15.06,"2026-05-24 15:17:53.440","2026-05-24 15:17:53.455",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.457"
cmpjx90ae00f4w2rw2elyrgll,GET,/api/v1/testes,/api/v1/testes/,200,4.1,"2026-05-24 15:17:53.456","2026-05-24 15:17:53.460",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.462"
cmpjx90ah00f5w2rw86twpvgz,GET,/api/v1/pecas/21,/api/v1/pecas/:id,200,5.16,"2026-05-24 15:17:53.458","2026-05-24 15:17:53.463",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.466"
cmpjx90al00f6w2rwcengsxc0,POST,/api/v1/pecas,/api/v1/pecas/,201,21.42,"2026-05-24 15:17:53.446","2026-05-24 15:17:53.467",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.469"
cmpjx90aq00f7w2rw2lacz9qm,POST,/api/v1/pecas,/api/v1/pecas/,400,18.69,"2026-05-24 15:17:53.453","2026-05-24 15:17:53.472",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.474"
cmpjx90as00f8w2rw49dt01ny,PATCH,/api/v1/pecas/22,/api/v1/pecas/:id,200,17.53,"2026-05-24 15:17:53.457","2026-05-24 15:17:53.474",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.477"
cmpjx90ay00f9w2rwebxh2l88,DELETE,/api/v1/pecas/21,/api/v1/pecas/:id,204,6.79,"2026-05-24 15:17:53.473","2026-05-24 15:17:53.480",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.482"
cmpjx90b000faw2rwtcoknnlr,PATCH,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,4.46,"2026-05-24 15:17:53.478","2026-05-24 15:17:53.482",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.485"
cmpjx90b200fbw2rwyizhn7so,GET,/api/v1/pecas/22,/api/v1/pecas/:id,200,5.45,"2026-05-24 15:17:53.479","2026-05-24 15:17:53.484",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.487"
cmpjx90b500fcw2rw8yx1cwts,POST,/api/v1/pecas,/api/v1/pecas/,201,22.61,"2026-05-24 15:17:53.465","2026-05-24 15:17:53.488",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.490"
cmpjx90b900fdw2rwcr6n9120,PATCH,/api/v1/pecas/23,/api/v1/pecas/:id,200,14.03,"2026-05-24 15:17:53.476","2026-05-24 15:17:53.490",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.493"
cmpjx90be00few2rw7hy3t36c,GET,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,9.37,"2026-05-24 15:17:53.486","2026-05-24 15:17:53.496",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.498"
cmpjx90bi00ffw2rwufw4oyag,DELETE,/api/v1/pecas/22,/api/v1/pecas/:id,204,11.16,"2026-05-24 15:17:53.489","2026-05-24 15:17:53.500",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.502"
cmpjx90bp00fgw2rw967jaw3m,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,21.21,"2026-05-24 15:17:53.486","2026-05-24 15:17:53.507",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.509"
cmpjx90bu00fhw2rwiuzeloz9,GET,/api/v1/pecas/23,/api/v1/pecas/:id,200,12.72,"2026-05-24 15:17:53.499","2026-05-24 15:17:53.512",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.515"
cmpjx90c000fiw2rw86533xtj,DELETE,/api/v1/pecas/ID_NAO_ENCONTRADO,/api/v1/pecas/:id,404,9.52,"2026-05-24 15:17:53.509","2026-05-24 15:17:53.518",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.520"
cmpjx90c700fjw2rw770kq3wq,GET,/api/v1/etapas,/api/v1/etapas/,200,10.84,"2026-05-24 15:17:53.514","2026-05-24 15:17:53.525",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.527"
cmpjx90c800fkw2rwjwc6town,PATCH,/api/v1/pecas/24,/api/v1/pecas/:id,200,28.45,"2026-05-24 15:17:53.498","2026-05-24 15:17:53.526",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.528"
cmpjx90ce00flw2rw80nprlhi,DELETE,/api/v1/pecas/23,/api/v1/pecas/:id,204,12.83,"2026-05-24 15:17:53.519","2026-05-24 15:17:53.532",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.534"
cmpjx90ch00fmw2rwg6wvn189,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,21.84,"2026-05-24 15:17:53.513","2026-05-24 15:17:53.535",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.537"
cmpjx90cn00fnw2rw1ocycpgs,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,7.77,"2026-05-24 15:17:53.533","2026-05-24 15:17:53.541",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.543"
cmpjx90cp00fow2rw5nx9ikp6,GET,/api/v1/pecas/24,/api/v1/pecas/:id,200,7.55,"2026-05-24 15:17:53.536","2026-05-24 15:17:53.544",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.546"
cmpjx90cw00fpw2rw4nn0fmaq,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,22.22,"2026-05-24 15:17:53.528","2026-05-24 15:17:53.550",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.552"
cmpjx90d600fqw2rwoae9wbbh,GET,/api/v1/etapas,/api/v1/etapas/,200,17.83,"2026-05-24 15:17:53.542","2026-05-24 15:17:53.560",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.562"
cmpjx90dh00frw2rwzpz33wuu,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,31.46,"2026-05-24 15:17:53.539","2026-05-24 15:17:53.571",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.574"
cmpjx90dk00fsw2rwob61fb2r,GET,/api/v1/pecas,/api/v1/pecas/,200,18.92,"2026-05-24 15:17:53.555","2026-05-24 15:17:53.574",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.576"
cmpjx90dn00ftw2rw2kaook3b,DELETE,/api/v1/pecas/24,/api/v1/pecas/:id,204,19.29,"2026-05-24 15:17:53.558","2026-05-24 15:17:53.577",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.580"
cmpjx90dq00fuw2rwi6456hk0,GET,/api/v1/etapas,/api/v1/etapas/,200,18.69,"2026-05-24 15:17:53.561","2026-05-24 15:17:53.580",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.583"
cmpjx90du00fvw2rwlyc77nxw,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,8.66,"2026-05-24 15:17:53.576","2026-05-24 15:17:53.584",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.586"
cmpjx90dy00fww2rwk68srl7z,GET,/api/v1/etapas,/api/v1/etapas/,200,6.59,"2026-05-24 15:17:53.582","2026-05-24 15:17:53.588",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.590"
cmpjx90e000fxw2rw6fk717i4,GET,/api/v1/relatorios,/api/v1/relatorios/,200,7.1,"2026-05-24 15:17:53.583","2026-05-24 15:17:53.590",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.592"
cmpjx90e600fyw2rw393f5uoj,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,10.26,"2026-05-24 15:17:53.586","2026-05-24 15:17:53.596",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.598"
cmpjx90e700fzw2rw88u0erau,GET,/api/v1/pecas,/api/v1/pecas/,200,11.25,"2026-05-24 15:17:53.586","2026-05-24 15:17:53.598",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.600"
cmpjx90eg00g0w2rwzq4ivvvf,GET,/api/v1/aeronaves,/api/v1/aeronaves/,200,21.37,"2026-05-24 15:17:53.585","2026-05-24 15:17:53.607",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.609"
cmpjx90ej00g1w2rw1x1i889c,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,11.04,"2026-05-24 15:17:53.599","2026-05-24 15:17:53.610",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.612"
cmpjx90el00g2w2rwx3131usm,GET,/api/v1/testes,/api/v1/testes/,200,12.15,"2026-05-24 15:17:53.599","2026-05-24 15:17:53.611",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.613"
cmpjx90en00g3w2rwhw7rkh3k,GET,/api/v1/pecas,/api/v1/pecas/,200,9.36,"2026-05-24 15:17:53.604","2026-05-24 15:17:53.614",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.616"
cmpjx90er00g4w2rw2xcd8nbq,GET,/api/v1/relatorios,/api/v1/relatorios/,200,9.36,"2026-05-24 15:17:53.607","2026-05-24 15:17:53.617",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.619"
cmpjx90ev00g5w2rwvclblx5v,GET,/api/v1/pecas,/api/v1/pecas/,200,6.13,"2026-05-24 15:17:53.615","2026-05-24 15:17:53.621",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.624"
cmpjx90ey00g6w2rwwph9ctn0,GET,/api/v1/etapas,/api/v1/etapas/,200,9.67,"2026-05-24 15:17:53.615","2026-05-24 15:17:53.624",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.627"
cmpjx90f000g7w2rwi4gn8o21,GET,/api/v1/relatorios,/api/v1/relatorios/,200,6.9,"2026-05-24 15:17:53.620","2026-05-24 15:17:53.626",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.629"
cmpjx90f400g8w2rwpief88h8,GET,/api/v1/testes,/api/v1/testes/,200,7.5,"2026-05-24 15:17:53.622","2026-05-24 15:17:53.630",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.632"
cmpjx90f900g9w2rw6xkotdei,GET,/api/v1/relatorios,/api/v1/relatorios/,200,7.16,"2026-05-24 15:17:53.628","2026-05-24 15:17:53.635",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.638"
cmpjx90fd00gaw2rwfzbgkuy4,GET,/api/v1/funcionarios,/api/v1/funcionarios/,200,7.2,"2026-05-24 15:17:53.631","2026-05-24 15:17:53.638",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.641"
cmpjx90ff00gbw2rwjlhoxol3,GET,/api/v1/testes,/api/v1/testes/,200,8.34,"2026-05-24 15:17:53.633","2026-05-24 15:17:53.641",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.644"
cmpjx90fi00gcw2rwwuw25ziz,POST,/api/v1/pecas,/api/v1/pecas/,201,25.29,"2026-05-24 15:17:53.619","2026-05-24 15:17:53.644",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.646"
cmpjx90fm00gdw2rwg6hpi681,GET,/api/v1/testes,/api/v1/testes/,200,6.11,"2026-05-24 15:17:53.643","2026-05-24 15:17:53.649",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.651"
cmpjx90ft00gew2rw84jyauk7,GET,/api/v1/pecas,/api/v1/pecas/,200,10.08,"2026-05-24 15:17:53.646","2026-05-24 15:17:53.656",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.658"
cmpjx90fx00gfw2rwc7ujkm5j,POST,/api/v1/pecas,/api/v1/pecas/,201,22.53,"2026-05-24 15:17:53.637","2026-05-24 15:17:53.659",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.662"
cmpjx90g400ggw2rw019fgqki,PATCH,/api/v1/pecas/21,/api/v1/pecas/:id,200,15.84,"2026-05-24 15:17:53.650","2026-05-24 15:17:53.666",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.668"
cmpjx90g800ghw2rwdpxvbusp,GET,/api/v1/relatorios,/api/v1/relatorios/,200,7.93,"2026-05-24 15:17:53.661","2026-05-24 15:17:53.669",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.672"
cmpjx90ga00giw2rwxncjby43,POST,/api/v1/pecas,/api/v1/pecas/,201,25.61,"2026-05-24 15:17:53.647","2026-05-24 15:17:53.672",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.675"
cmpjx90ge00gjw2rwzlimc35o,POST,/api/v1/pecas,/api/v1/pecas/,400,18.52,"2026-05-24 15:17:53.657","2026-05-24 15:17:53.676",::ffff:127.0.0.1,"Apache-HttpClient/4.5.14 (Java/21.0.11)","2026-05-24 15:17:53.678"
